^SAMPLE = GSM231639
!Sample_title = SH-SY5Y(ECACC)_RA_inhibiter_LY294002_6h_rep2
!Sample_geo_accession = GSM231639
!Sample_status = Public on Sep 01 2009
!Sample_submission_date = Sep 26 2007
!Sample_last_update_date = Aug 14 2011
!Sample_type = RNA
!Sample_channel_count = 1
!Sample_source_name_ch1 = neuroblastoma cell, retinoic acid (RA), LY294002, 6hour
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = Cell line: SH-SY5Y (EC94030304, obtained from ECACC (European Collection of Cell Cultures))
!Sample_treatment_protocol_ch1 = SH-SY5Y-E cells were seeded in laminin coated culture dishes (BioCoat Laminin Cellware; BD Biosciences) for 1 day and then transferred to a medium containing 10 μM of RA in the presence of LY294002 (10 μM) for five days.
!Sample_growth_protocol_ch1 = Tissue culture cells were maintained in D-MEM/F12 1:1 mixture supplemented with 15% FBS (Fetal Bovine Serum) and 1% NEAA (Non-essential amino acid) in a 5% CO2 humidified incubator at 37oC. The culture medium was changed twice a week.
!Sample_molecule_ch1 = total RNA
!Sample_extract_protocol_ch1 = Total cellular RNA was extracted from the cells at specific intervals using the RiboPure Kit (Ambion, An Applied Biosystems Business, Austin, TX, USA) according to the manufacturer’s instructions.
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = First-strand cDNA was synthesized using 5 μg of total RNA and the GeneChip One-cycle cDNA Synthesis Kit (Affymetrix, Inc.). Biotin-labeled cRNA was generated by the GeneChip IVT labeling Kit (Affymetrix, Inc.)
!Sample_hyb_protocol = Biotin-labeled cRNA was applied on the Human Genome U133 Plus 2.0 Array (Affymetrix, Inc.) and then hybridized at 45oC for 17 h in a GeneChip Hybridization Oven (Affymetrix, Inc.).
!Sample_scan_protocol = Washing, staining and scanning of the array were performed using the GeneChip Wash and Stain Kit and a GeneChip Scanner 3000 (Affymetrix, Inc.), respectively.
!Sample_description = Sampling of RNA was performed at six different time points (0h, 6h, 1d, 2d, 3d, and 5d, respectively) under RA inducible conditions in the presence of LY294002.
!Sample_data_processing = The average signal intensity for all probes was initially tuned to 500 as global scaling and individual signal intensities were evaluated by detection call (present/marginal/absent) using the Affymetrix Micro Array Suite 5.0 (MAS 5.0) software (Affymetrix, Inc.).
!Sample_platform_id = GPL570
!Sample_contact_name = Tadayuki,,Takeda
!Sample_contact_email = ttakeda@gsc.riken.jp
!Sample_contact_phone = (+81) 45 503 9286
!Sample_contact_fax = (+81) 45 503 9176
!Sample_contact_laboratory = Genome Annotation and Comparative Analysis Team
!Sample_contact_department = Computatinal and Experimental Systems Biology Group
!Sample_contact_institute = RIKEN GSC
!Sample_contact_address = 1-7-22, Suehiro-cho, Tsurumi-ku
!Sample_contact_city = Yokohama
!Sample_contact_state = Kanagawa
!Sample_contact_zip/postal_code = 230-0045
!Sample_contact_country = Japan
!Sample_contact_web_link = http://hgp.gsc.riken.go.jp/index.php/Main_Page
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM231nnn/GSM231639/suppl/GSM231639.CEL.gz
!Sample_series_id = GSE9169
!Sample_data_row_count = 54675
#ID_REF = 
#VALUE = Signal
#ABS_CALL = indicating whether the transcript was present (P), absent (A), or marginal (M)
#DETECTION P-VALUE = 
!sample_table_begin
ID_REF	VALUE	ABS_CALL	DETECTION P-VALUE
233098_s_at	3.09169	A	0.696289
233099_at	108.163	A	0.0805664
233100_at	48.9099	A	0.398926
233101_at	499.742	P	0.0141602
233102_at	3.27444	A	0.901123
233103_at	191.182	P	0.0185547
233104_at	76.3921	A	0.219482
233105_at	106.485	P	0.0141602
233106_at	303.441	P	0.00585938
233107_at	9.58276	A	0.80542
233108_at	82.9818	A	0.149658
233109_at	1.32204	A	0.601074
233110_s_at	1046.27	P	0.000244141
233111_at	162.764	P	0.0302734
233112_at	71.8688	A	0.171387
233113_at	35.3724	A	0.633789
233114_at	90.9832	P	0.00585938
233115_at	153.065	P	0.000732422
233116_at	265.991	P	0.0375977
233117_at	24.3656	A	0.27417
233118_at	26.8721	A	0.149658
233119_at	8.62028	A	0.943848
233120_at	36.3102	A	0.246094
233121_at	6.50041	A	0.753906
233122_at	155.656	P	0.00805664
233123_at	134.184	P	0.0185547
233124_s_at	2094.66	P	0.000732422
233125_at	41.0491	A	0.334473
233126_s_at	31.555	A	0.533936
233127_at	101.927	P	0.000732422
233128_at	137.498	A	0.303711
233129_at	35.7213	A	0.601074
233130_at	4.58644	A	0.822754
233131_at	29.3393	A	0.246094
233132_at	341.738	P	0.000732422
233133_at	30.8094	P	0.00292969
233134_at	6.82401	A	0.753906
233135_at	40.595	A	0.601074
233136_at	24.1952	A	0.129639
233137_at	25.6663	A	0.398926
233138_at	93.7174	A	0.303711
233139_at	42.6829	A	0.19458
233140_s_at	620.283	P	0.00415039
233141_s_at	10.2183	A	0.633789
233142_at	523.127	P	0.000732422
233143_at	49.5953	A	0.129639
233144_s_at	14.0047	A	0.850342
233145_at	15.0314	A	0.665527
233146_at	54.4484	P	0.0239258
233147_at	1.95399	A	0.989258
233148_at	14.3915	A	0.665527
233149_at	77.1307	A	0.19458
233150_at	4.41876	A	0.919434
233151_s_at	13.2321	A	0.753906
233152_x_at	74.046	P	0.00292969
233153_at	67.6327	A	0.111572
233154_at	8.98122	A	0.601074
233155_at	42.8078	A	0.246094
233156_at	34.9362	A	0.27417
233157_x_at	15.3571	A	0.665527
233158_at	48.3803	A	0.533936
233159_at	26.5735	A	0.533936
233160_at	46.7789	A	0.219482
233161_at	110.448	A	0.129639
233162_at	4.54608	A	0.601074
233163_at	45.2748	A	0.0952148
233164_x_at	181.131	A	0.149658
233165_at	52.0056	A	0.303711
233166_at	2.30405	A	0.932373
233167_at	123.769	P	0.0107422
233168_s_at	501.468	P	0.00195313
233169_at	31.8366	A	0.334473
233170_at	15.6154	A	0.334473
233171_at	5.89492	A	0.870361
233172_at	8.34716	A	0.533936
233173_x_at	1546.32	P	0.0012207
233174_at	43.9561	A	0.366211
233175_at	89.7163	A	0.067627
233176_at	121.136	A	0.0952148
233177_s_at	222.999	P	0.0107422
233178_at	299.515	P	0.00585938
233179_x_at	360.892	P	0.000732422
233180_at	241.593	P	0.0107422
233181_at	53.8105	A	0.219482
233182_x_at	137.79	P	0.000244141
233183_at	1.48601	A	0.981445
233184_at	23.6302	A	0.27417
233185_at	72.1966	P	0.00805664
233186_s_at	678.247	P	0.000244141
233187_s_at	77.6263	P	0.0302734
233188_at	108.105	A	0.19458
233189_at	5.62805	A	0.962402
233190_at	27.3725	A	0.219482
233191_at	161.917	P	0.000244141
233192_s_at	62.1408	A	0.067627
233193_x_at	383.781	P	0.000732422
233194_at	33.0059	A	0.334473
233195_at	151.798	P	0.0302734
233196_at	85.7889	A	0.366211
233197_at	168.55	P	0.000244141
233198_at	333.358	P	0.000732422
233200_at	16.1634	A	0.567627
233201_at	21.8542	A	0.466064
233202_at	1.7175	A	0.976074
233203_at	25.8613	A	0.366211
233204_at	253.306	P	0.000244141
233205_at	6.41771	A	0.753906
233206_at	56.1853	A	0.5
233207_at	143.059	M	0.0561523
233208_x_at	498.749	P	0.000732422
233209_at	84.468	A	0.149658
233210_at	3.28343	A	0.780518
233211_at	5.3098	A	0.850342
233212_at	207.659	P	0.0239258
233213_at	29.8521	A	0.5
233214_at	529.128	P	0.000244141
233215_s_at	33.4178	A	0.366211
233216_at	54.2901	A	0.334473
233217_at	15.2768	A	0.80542
233218_at	46.668	A	0.366211
233219_at	395.33	P	0.000732422
233220_at	15.2872	A	0.601074
233221_at	10.6758	A	0.850342
233222_at	49.3395	P	0.0239258
233223_at	56.6198	A	0.246094
233224_at	262.791	P	0.000244141
233225_at	145.052	P	0.0141602
233226_at	186.472	P	0.0141602
233227_at	37.1881	A	0.219482
233228_at	302.123	P	0.000244141
233229_at	80.5883	P	0.0141602
233230_s_at	248.495	P	0.000244141
233231_at	57.6211	P	0.0185547
233232_at	6.44769	A	0.567627
233233_at	70.8165	A	0.219482
233234_at	45.6035	A	0.432373
233235_x_at	61.6293	A	0.533936
233236_at	13.6117	A	0.665527
233237_at	56.1717	A	0.334473
233238_s_at	1.06555	A	0.981445
233239_at	246.268	P	0.000244141
233240_at	304.246	P	0.00292969
233241_at	66.2208	P	0.0141602
233242_at	17.2619	A	0.696289
233243_at	188.661	P	0.0375977
233244_at	61.2142	A	0.601074
233245_at	91.997	A	0.149658
233246_at	121.676	P	0.000244141
233247_x_at	9.17783	A	0.601074
233248_at	198.006	P	0.0107422
233249_at	50.9844	A	0.466064
233250_x_at	162.069	A	0.067627
233251_at	43.4173	A	0.188477
233252_s_at	440.904	P	0.00195313
233253_at	149.391	A	0.0952148
233254_x_at	411.474	A	0.067627
233255_s_at	520.81	P	0.000244141
233256_at	98.3035	A	0.398926
233257_at	166.075	P	0.00585938
233258_at	15.2282	A	0.665527
233259_at	23.7073	A	0.303711
233260_at	3.05793	A	0.919434
233261_at	25.494	A	0.149658
233262_at	52.708	A	0.366211
233263_at	146.546	A	0.067627
233264_at	268.124	P	0.0012207
233265_at	48.1394	A	0.366211
233266_at	89.2125	A	0.129639
233267_at	37.0727	A	0.303711
233268_s_at	2585.59	P	0.000244141
233269_at	4.92228	A	0.962402
233270_x_at	378.055	P	0.00292969
233271_at	392.604	P	0.0239258
233272_at	69.3292	A	0.334473
233273_at	110.612	P	0.0141602
233274_at	333.196	P	0.0185547
233275_at	2.40223	A	0.398926
233276_at	500.702	P	0.00805664
233277_at	70.9763	A	0.171387
233278_at	6.95754	A	0.962402
233279_at	31.4027	A	0.5
233280_at	48.0592	M	0.0561523
233281_at	17.4039	A	0.780518
233282_at	1.81835	A	0.828613
233283_at	46.0699	A	0.303711
233284_at	87.2848	A	0.149658
233285_at	40.8259	A	0.0952148
233286_at	119.59	P	0.0461426
233287_at	27.3196	A	0.780518
233288_at	30.4108	A	0.303711
233289_at	103.624	P	0.000732422
233290_at	114.363	P	0.00805664
233291_at	60.1644	P	0.0107422
233292_s_at	290.702	P	0.00805664
233293_at	33.4738	A	0.5
233294_at	41.1412	A	0.111572
233295_at	1.27101	A	0.559082
233296_x_at	551.221	P	0.00415039
233297_s_at	138.121	P	0.0012207
233298_at	7.65942	A	0.943848
233299_at	35.6897	A	0.366211
233300_at	1095.43	P	0.00292969
233301_at	41.2528	A	0.149658
233302_at	13.8526	A	0.665527
233303_at	333.306	P	0.000244141
233304_at	229.379	P	0.000244141
233305_at	32.2245	A	0.303711
233306_at	57.3964	A	0.19458
233307_x_at	68.8503	A	0.149658
233308_at	226.911	A	0.111572
233309_at	12.6747	A	0.850342
233310_at	21.7366	A	0.601074
233311_at	34.071	P	0.0461426
233312_at	34.5045	A	0.111572
233313_at	236.252	P	0.00195313
233314_at	284.106	P	0.000244141
233315_at	366.343	P	0.0012207
233316_at	39.2814	A	0.067627
233317_at	3.32849	A	0.962402
233318_at	14.619	A	0.5
233319_x_at	431.155	P	0.000732422
233320_at	21.8563	A	0.398926
233321_x_at	168.289	P	0.0461426
233322_at	121.362	A	0.067627
233323_at	257.928	A	0.0952148
233324_at	82.535	A	0.665527
233325_at	32.3551	A	0.466064
233326_at	21.0775	A	0.0952148
233327_at	14.3069	A	0.334473
233328_x_at	29.4922	A	0.5
233329_s_at	957.663	P	0.000244141
233330_s_at	84.677	M	0.0561523
233331_at	9.03173	A	0.780518
233332_at	3.60733	A	0.932373
233333_x_at	157.332	P	0.0375977
233334_x_at	1058.8	P	0.00415039
233335_at	2.85096	A	0.633789
233336_at	5.27277	A	0.870361
233337_s_at	544.649	P	0.000732422
233338_at	1.10724	A	0.688721
233339_s_at	145.878	P	0.0461426
233340_at	76.7128	A	0.466064
233341_s_at	977.096	P	0.000244141
233342_at	13.717	A	0.80542
233343_at	22.1115	A	0.398926
233344_x_at	4.29441	A	0.976074
233345_at	4.6278	A	0.932373
233346_at	1.9346	A	0.5
233348_at	31.0529	A	0.696289
233349_at	48.9722	A	0.334473
233350_s_at	228.917	P	0.0141602
233351_at	4.73636	A	0.633789
233352_at	18.425	A	0.26709
233353_at	10.3254	A	0.398926
233354_at	650.831	P	0.00415039
233355_at	29.8667	A	0.366211
233356_at	3.85	A	0.80542
233357_at	47.5427	A	0.366211
233358_at	132.994	P	0.0141602
233359_at	190.401	P	0.00805664
233360_at	110.772	P	0.00805664
233361_at	66.0358	M	0.0561523
233362_at	10.6875	A	0.633789
233363_at	14.0403	A	0.919434
233364_s_at	240.332	P	0.000244141
233365_at	207.861	P	0.00195313
233366_at	67.0716	P	0.0375977
233367_at	85.8671	P	0.00415039
233368_s_at	22.0072	A	0.533936
233369_at	739.844	P	0.000244141
233370_at	69.6119	A	0.067627
233371_at	3.14723	A	0.822998
233372_at	7.34981	A	0.27417
233373_at	29.8737	A	0.366211
233374_at	8.0889	A	0.303711
233375_at	464.896	P	0.000244141
233376_at	42.7363	A	0.398926
233377_at	17.161	A	0.27417
233378_at	20.5873	A	0.567627
233379_at	25.7617	A	0.303711
233380_s_at	574.721	P	0.00195313
233381_at	83.4285	A	0.129639
233382_at	6.32094	A	0.870361
233383_at	31.7378	A	0.665527
233384_at	131.58	M	0.0561523
233385_x_at	487.333	A	0.129639
233386_at	713.022	P	0.000244141
233387_s_at	10.9291	A	0.432373
233388_at	12.8415	A	0.665527
233389_at	53.1772	A	0.219482
233390_at	9.77857	A	0.904785
233391_at	77.3167	A	0.219482
233392_at	5.83679	A	0.601074
233393_at	35.4106	P	0.0141602
233394_at	138.772	A	0.0952148
233395_at	4.73798	A	0.994141
233396_s_at	42.014	A	0.633789
233397_at	12.7179	A	0.533936
233398_at	132.809	A	0.19458
233399_x_at	599.594	P	0.000732422
233400_at	144.723	P	0.000732422
233401_at	4230.02	P	0.000244141
233402_at	19.5052	A	0.601074
233403_x_at	235.992	P	0.0461426
233404_at	36.4098	A	0.067627
233405_at	57.6832	P	0.000732422
233406_at	163.121	P	0.000732422
233407_at	42.7265	A	0.398926
233408_at	59.5137	A	0.27417
233409_at	16.1668	A	0.888428
233410_at	55.7899	A	0.0805664
233411_at	132.967	P	0.00292969
233412_x_at	69.264	A	0.27417
233413_at	135.089	P	0.0141602
233414_at	5.26349	A	0.753906
233415_at	143.784	P	0.0012207
233416_at	1139.3	P	0.000244141
233417_at	86.7563	P	0.0375977
233418_at	41.0898	A	0.466064
233419_at	38.5424	A	0.219482
233420_at	23.6342	A	0.296143
233421_s_at	300.02	P	0.000732422
233422_at	9.36063	A	0.932373
233423_at	71.9824	A	0.111572
233424_at	56.0901	A	0.19458
233425_at	76.6617	P	0.00585938
233426_at	3.04454	A	0.780518
233427_x_at	496.337	A	0.067627
233428_at	142.446	A	0.0805664
233429_at	56.9297	A	0.19458
233430_at	10.192	A	0.567627
233431_x_at	178.452	P	0.0375977
233432_at	4.3883	A	0.904785
233433_at	11.6273	A	0.5
233434_at	50.6145	P	0.0141602
233435_at	75.2881	P	0.0375977
233436_at	109.48	P	0.00195313
233437_at	24.1268	A	0.466064
233438_at	110.468	P	0.017334
233439_at	87.4087	A	0.432373
233440_at	124.349	P	0.0141602
233441_at	22.6957	A	0.27417
233442_at	83.3165	A	0.27417
233443_at	72.3703	A	0.129639
233444_at	36.8858	A	0.633789
233445_at	407.161	P	0.000244141
233446_at	373.281	P	0.0012207
233447_at	3.50545	A	0.953857
233448_s_at	96.483	P	0.0141602
233449_at	93.8247	P	0.0302734
233450_at	47.2572	A	0.466064
233451_at	100.218	A	0.067627
233452_at	9.8583	A	0.5
233453_at	13.1601	A	0.366211
233454_at	92.0648	A	0.633789
233455_at	3.13633	A	0.303711
233456_at	40.733	A	0.19458
233457_at	20.7026	A	0.665527
233458_at	14.308	A	0.533936
233459_at	37.9337	A	0.665527
233460_at	2.49565	A	0.943848
233461_x_at	1072.19	P	0.000244141
233462_at	6.14779	A	0.774414
233463_at	14.9165	A	0.567627
233464_at	85.0115	A	0.0952148
233465_at	17.7717	A	0.0805664
233466_at	12.915	A	0.80542
233467_s_at	62.8479	P	0.0185547
233468_at	20.6338	A	0.601074
233469_at	97.4937	P	0.00585938
233470_at	4.18428	A	0.850342
233471_at	15.1925	A	0.567627
233472_at	130.98	P	0.0239258
233473_x_at	180.698	P	0.0302734
233474_at	5.39684	A	0.953857
233475_at	37.893	A	0.567627
233476_at	200.801	A	0.246094
233477_at	15.4875	A	0.696289
233478_at	8.80721	A	0.850342
233479_at	190.406	P	0.000732422
233480_at	265.966	P	0.00415039
233481_at	183.177	P	0.0141602
233482_at	68.5257	A	0.303711
233483_at	71.7744	A	0.27417
233484_at	11.6327	A	0.567627
233485_at	37.8544	A	0.0952148
233486_at	19.6866	A	0.665527
233487_s_at	342.891	P	0.000244141
233488_at	4.69382	A	0.850342
233489_at	13.053	A	0.828613
233490_at	200.247	P	0.000244141
233491_at	31.7213	A	0.5
233492_s_at	13.5444	A	0.366211
233493_at	31.3799	A	0.5
233494_at	8.33911	A	0.601074
233495_at	103.32	P	0.00585938
233496_s_at	1454.25	P	0.000244141
233497_at	44.3513	A	0.533936
233498_at	48.5924	A	0.129639
233499_at	33.0795	A	0.27417
233500_x_at	7.38489	A	0.567627
233501_at	11.3928	A	0.567627
233502_at	18.5764	A	0.533936
233503_at	30.753	A	0.567627
233504_at	20.4778	A	0.601074
233505_at	2.19172	A	0.919434
233506_at	259.765	P	0.000244141
233507_at	34.0607	A	0.5
233508_at	16.09	A	0.567627
233509_at	83.6602	P	0.0375977
233510_s_at	18.4583	A	0.665527
233511_at	133.031	M	0.0561523
233512_at	3.32758	A	0.828613
233513_at	56.6628	A	0.366211
233514_x_at	2.58197	A	0.822998
233515_at	85.8609	A	0.0771484
233516_s_at	2.36762	A	0.962402
233517_s_at	8.49494	A	0.753906
233518_at	833.387	P	0.000244141
233519_at	189.359	P	0.00195313
233520_s_at	99.5629	A	0.334473
233521_at	4.53055	A	0.904785
233522_at	68.2541	A	0.432373
233523_at	44.9889	A	0.334473
233524_at	2.92919	A	0.904785
233525_s_at	11.1798	A	0.989258
233526_at	19.3126	A	0.601074
233527_at	68.9342	P	0.00292969
233528_s_at	178.131	P	0.0107422
233529_at	18.3519	A	0.533936
233530_at	96.9905	P	0.0239258
233531_at	10.428	A	0.72583
233532_x_at	250.963	P	0.00805664
233533_at	67.8931	A	0.19458
233534_at	35.4935	A	0.334473
233535_at	7.01199	A	0.72583
233536_at	416.484	P	0.000732422
233537_at	8.96479	A	0.994141
233538_s_at	68.9485	P	0.00292969
233539_at	397.927	P	0.000244141
233540_s_at	793.506	P	0.000244141
233541_at	190.152	M	0.0561523
233542_at	16.8163	A	0.601074
233543_s_at	198.802	P	0.000732422
233544_at	82.6644	P	0.0302734
233545_at	4.28564	A	0.962402
233546_at	371.952	P	0.0012207
233547_x_at	20.0504	A	0.696289
233548_at	88.1541	P	0.00805664
233549_at	25.3107	A	0.219482
233550_s_at	50.9522	A	0.432373
233551_at	57.321	A	0.533936
233552_at	3.45755	A	0.919434
233553_at	41.2578	A	0.219482
233554_at	68.672	A	0.303711
233555_s_at	82.9239	P	0.0239258
233556_at	52.8867	A	0.303711
233557_s_at	417.555	P	0.000732422
233558_s_at	1213.67	P	0.000244141
233559_s_at	384.192	P	0.000732422
233560_x_at	251.694	P	0.000732422
233561_at	56.3306	A	0.19458
233562_at	643.622	P	0.00195313
233563_s_at	364.843	P	0.00585938
233564_s_at	349.029	P	0.00195313
233565_s_at	183.71	P	0.00415039
233566_at	49.3062	A	0.303711
233567_at	44.9733	A	0.303711
233568_x_at	483.372	P	0.0375977
233569_at	5.4849	A	0.828613
233570_at	132.787	A	0.067627
233571_x_at	1852.72	P	0.000244141
233572_s_at	233.043	P	0.0461426
233573_s_at	181.881	P	0.0185547
233574_at	9.6553	A	0.943848
233575_s_at	472.416	P	0.000244141
233576_at	36.6704	P	0.0239258
233577_at	38.2557	A	0.27417
233578_at	1.97179	A	0.901123
233579_at	56.8544	A	0.149658
233580_at	148.86	A	0.303711
233581_at	57.3941	A	0.219482
233582_at	86.238	A	0.19458
233583_at	36.1728	A	0.149658
233584_at	52.6676	A	0.171387
233585_at	111.927	A	0.129639
233586_s_at	21.9518	A	0.398926
233587_s_at	1145.79	P	0.000244141
233588_x_at	1322.98	P	0.00195313
233589_x_at	94.8509	P	0.0461426
233590_at	62.4157	A	0.533936
233591_at	39.1415	A	0.219482
233592_at	54.6077	A	0.129639
233593_at	15.0168	A	0.5
233594_at	27.3341	A	0.067627
233595_at	1114.71	P	0.000244141
233596_at	117.952	P	0.00585938
233597_at	63.9918	A	0.0952148
233598_at	5.57327	A	0.72583
233599_at	541.252	P	0.000244141
233600_at	33.2038	P	0.0239258
233601_at	43.4109	A	0.398926
233602_at	41.4354	A	0.334473
233603_at	2.44579	A	0.981445
233604_at	9.35616	A	0.753906
233605_x_at	259.307	P	0.00415039
233606_at	21.6383	A	0.19458
233607_at	335.524	P	0.000244141
233608_at	423.425	P	0.000244141
233609_at	33.4997	A	0.432373
233610_at	3.50756	A	0.98584
233611_at	129.172	A	0.111572
233612_at	11.7302	A	0.80542
233613_x_at	133.875	P	0.0141602
233614_at	86.2333	P	0.00292969
233615_at	29.7209	A	0.171387
233616_at	22.8061	A	0.334473
233617_at	6.77205	A	0.625244
233618_at	13.0094	A	0.432373
233619_at	3.01147	A	0.943848
233620_at	6.87221	A	0.696289
233621_s_at	3.28465	A	0.904785
233622_x_at	16.5648	A	0.219482
233623_at	50.4179	A	0.219482
233624_at	10.0986	A	0.696289
233625_x_at	1176.27	P	0.00195313
233626_at	32.1459	A	0.303711
233627_at	28.7673	A	0.398926
233628_at	39.1726	A	0.334473
233629_at	5.34858	A	0.753906
233630_at	67.3533	P	0.000732422
233631_x_at	10.9523	A	0.665527
233632_s_at	779.636	P	0.000244141
233633_at	5.4661	A	0.822754
233634_at	8.03535	A	0.969727
233635_at	74.6573	P	0.0461426
233636_at	26.8151	A	0.219482
233637_at	157.652	P	0.000244141
233638_s_at	644.683	P	0.00195313
233639_at	66.689	A	0.533936
233640_x_at	7.21163	A	0.870361
233641_s_at	65.2887	A	0.067627
233642_s_at	940.52	P	0.000732422
233643_at	46.7121	A	0.432373
233644_at	44.5476	A	0.303711
233645_s_at	74.4376	A	0.334473
233646_at	89.7266	A	0.246094
233647_s_at	1078.89	P	0.000244141
233648_at	536.383	P	0.000732422
233649_at	7.81295	A	0.466064
233650_at	46.8519	A	0.067627
233651_s_at	656.177	P	0.00805664
233652_at	59.0028	M	0.0561523
233653_at	8.20166	A	0.828613
233654_at	80.3238	A	0.111572
233655_s_at	873.637	P	0.000244141
233656_s_at	2695.28	P	0.000244141
233657_at	59.535	A	0.0805664
233658_at	129.465	P	0.0239258
233659_at	5.97533	A	0.72583
233660_at	122.176	A	0.19458
233661_at	17.2903	A	0.5
233662_at	18.6378	A	0.171387
233663_s_at	49.6394	A	0.27417
233664_at	45.1613	A	0.27417
233665_x_at	670.946	P	0.000244141
233666_at	55.3201	M	0.0561523
233667_at	10.473	A	0.366211
233668_at	9.32032	A	0.665527
233669_s_at	8.74303	A	0.919434
233670_at	37.3279	A	0.466064
233671_at	2.41398	A	0.943848
233672_s_at	2.11064	A	0.998047
233673_at	32.7368	A	0.533936
233674_at	201.444	A	0.149658
233675_s_at	63.1399	P	0.00292969
233676_at	47.6153	A	0.334473
233677_at	28.6623	A	0.171387
233678_at	125.733	P	0.00195313
233679_at	116.494	A	0.27417
233680_at	34.548	A	0.303711
233681_at	7.89177	A	0.533936
233682_at	0.267419	A	0.780518
233683_at	0.859536	A	0.962402
233684_at	6.81121	A	0.753906
233685_at	3.20475	A	0.976074
233686_at	46.1086	A	0.303711
233687_s_at	83.7274	A	0.432373
233688_at	41.2689	A	0.633789
233689_at	151.44	P	0.00292969
233690_at	40.1865	A	0.567627
233691_at	49.3482	A	0.753906
233692_at	41.491	P	0.0141602
233693_at	37.3465	A	0.303711
233694_at	59.4958	A	0.5
233695_s_at	1.82672	A	0.888428
233696_at	91.5775	A	0.129639
233697_at	45.4214	A	0.19458
233698_at	4.7934	A	0.828613
233699_at	67.3505	A	0.067627
233700_at	5.54806	A	0.888428
233701_at	16.8214	A	0.567627
233702_x_at	1425.53	P	0.00292969
233703_x_at	20.2053	A	0.129639
233704_at	34.9382	A	0.111572
233705_at	27.4027	A	0.19458
233706_at	3.7054	A	0.943848
233707_at	143.701	P	0.0302734
233708_at	50.6945	A	0.246094
233709_at	2.97	A	0.919434
233710_at	14.4587	A	0.633789
233711_at	4.314	A	0.72583
233712_at	93.6103	A	0.601074
233713_at	725.562	P	0.000244141
233714_at	51.2742	M	0.0561523
233715_at	7.6915	A	0.533936
233716_at	36.9561	A	0.067627
233717_x_at	41.9973	A	0.111572
233718_at	44.7348	A	0.129639
233719_s_at	154.101	P	0.0239258
233720_at	6.56128	A	0.696289
233721_x_at	29.1533	A	0.129639
233722_at	13.2436	A	0.432373
233723_at	4.81019	A	0.72583
233724_at	43.3307	A	0.334473
233725_at	70.0234	A	0.601074
233726_at	130.996	A	0.111572
233727_at	10.882	A	0.870361
233728_at	325.448	P	0.0375977
233729_at	40.8015	A	0.366211
233730_at	8.68787	A	0.398926
233731_at	56.8624	A	0.0805664
233732_at	643.804	P	0.000732422
233733_at	78.3917	A	0.334473
233734_s_at	75.0946	A	0.27417
233735_at	22.2197	A	0.466064
233736_at	76.7436	A	0.27417
233737_s_at	8.2992	A	0.80542
233738_at	37.7051	A	0.27417
233739_at	1.63903	A	0.888428
233740_at	18.0115	A	0.398926
233741_at	58.4018	A	0.366211
233742_at	139.589	P	0.0185547
233743_x_at	2.53154	A	0.994141
233744_at	10.2927	A	0.625244
233745_at	14.767	A	0.633789
233746_x_at	3059.7	P	0.000244141
233747_at	5.44963	A	0.962402
233748_x_at	137.243	A	0.111572
233749_at	17.8873	A	0.753906
233750_s_at	633.598	P	0.000244141
233751_at	4.13485	A	0.904785
233752_s_at	7.72362	A	0.780518
233753_at	38.726	A	0.27417
233754_x_at	134.273	P	0.0461426
233755_at	19.9865	A	0.398926
233756_at	15.3318	A	0.888428
233757_x_at	1161.34	P	0.0461426
233759_s_at	1243.58	P	0.000244141
233760_at	4.73059	A	0.865234
233761_at	158.192	A	0.129639
233762_at	51.551	A	0.303711
233763_at	15.628	A	0.246094
233764_s_at	85.5042	A	0.432373
233765_at	14.6143	A	0.601074
233766_at	3.09729	A	0.932373
233767_at	5.96111	A	0.98584
233768_at	75.22	A	0.246094
233769_at	38.1562	A	0.366211
233770_at	41.1304	A	0.0952148
233771_at	79.8251	A	0.149658
233772_at	14.5586	A	0.334473
233773_at	87.0415	A	0.19458
233774_at	3.80438	A	0.696289
233775_x_at	499.752	P	0.00585938
233776_at	72.4646	A	0.246094
233777_at	68.8659	A	0.0805664
233778_at	17.9854	A	0.246094
233779_x_at	293.817	P	0.00195313
233780_at	10.496	A	0.633789
233781_s_at	51.914	A	0.19458
233782_at	102.887	P	0.00585938
233783_at	52.2372	A	0.219482
233784_at	5.6173	A	0.665527
233785_at	213.848	P	0.00292969
233786_at	185.536	P	0.00585938
233787_at	82.2338	A	0.303711
233788_at	40.3074	P	0.0375977
233789_at	9.99599	A	0.633789
233790_at	4.93523	A	0.80542
233791_at	18.5984	A	0.567627
233792_at	52.8558	A	0.0952148
233793_at	59.0728	P	0.0375977
233794_at	7.80339	A	0.932373
233795_at	42.4586	A	0.366211
233796_at	10.2259	A	0.850342
233797_s_at	3.80779	A	0.633789
233798_at	26.7145	A	0.398926
233799_at	139.812	P	0.000732422
233800_at	260.131	P	0.00195313
233801_s_at	28.6522	A	0.432373
233802_at	5.27799	A	0.981445
233803_s_at	88.9116	A	0.111572
233804_at	31.3541	A	0.398926
233805_at	6.73961	A	0.696289
233806_at	53.3359	A	0.27417
233807_at	75.7511	A	0.171387
